Date,Discharge,maxtempC,mintempC,sunHour,uvIndex,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
11/7/19,0.35,31,23,8.8,6,23,30,30,26,7,70,84,11.9,1009,31,9,155,5
11/8/19,0.34,31,23,8.8,6,23,30,30,26,6,59,82,7.8,1010,31,9,200,4
11/9/19,0.34,31,23,10.2,6,22,29,29,26,6,56,81,5.3,1011,31,10,204,5
11/10/19,0.34,30,23,6.1,6,23,29,29,26,5,68,86,7,1011,30,10,214,4
11/11/19,0.32,32,23,10.2,6,23,30,30,27,5,43,80,2.3,1010,32,10,207,4
11/12/19,0.31,32,23,10.2,6,23,30,30,27,5,46,80,2.1,1011,32,10,156,4
11/13/19,0.31,32,24,10.2,6,24,31,31,27,6,49,81,7.8,1011,32,9,193,4
11/14/19,0.31,30,24,11.6,6,24,30,30,27,5,48,85,2.7,1010,30,9,207,4
11/15/19,0.31,32,23,10.2,6,23,30,30,27,6,55,83,2.5,1010,32,9,200,5
11/16/19,0.31,32,24,11.6,6,23,30,30,27,5,40,80,0.8,1010,32,10,159,4
11/17/19,0.33,32,24,11.6,6,23,31,31,27,5,35,81,0.8,1011,32,10,197,4
11/18/19,0.31,32,24,11.6,6,23,31,31,27,5,35,81,0.5,1010,32,10,216,4
11/19/19,0.33,31,24,6.1,6,24,30,30,27,5,78,84,9,1009,31,8,218,4
11/20/19,0.31,30,23,7.4,6,23,30,30,26,5,69,86,17.5,1009,30,9,214,3
11/21/19,0.32,30,23,6.1,6,23,30,30,26,5,79,86,15.2,1009,30,9,204,3
11/22/19,0.33,31,24,8.8,6,24,31,31,27,5,53,84,2.8,1010,31,10,188,4
11/23/19,0.33,31,24,8.8,6,24,31,31,27,5,61,86,6.5,1010,31,9,193,4
11/24/19,0.32,30,24,8.8,6,24,30,30,27,5,62,86,9.2,1010,30,8,205,4
11/25/19,0.31,30,24,7.4,6,23,29,29,26,7,66,89,27,1010,30,7,209,4
11/26/19,0.31,31,24,8.8,6,23,30,30,26,6,71,84,14.7,1009,31,8,198,4
11/27/19,0.3,31,22,8.8,6,23,30,30,27,5,65,79,2.5,1009,31,10,202,4
11/28/19,0.29,32,24,11.6,6,22,30,30,27,5,28,77,0.6,1009,32,10,203,4
11/29/19,0.29,31,24,10.2,6,24,30,30,27,5,42,83,2.2,1009,31,9,196,4
11/30/19,0.29,30,24,8.8,6,24,30,30,26,6,58,87,9.8,1009,30,9,203,4
12/1/19,0.38,31,24,8.8,6,24,31,31,27,5,55,86,4,1008,31,9,210,4
12/2/19,0.37,32,24,11.6,6,23,31,31,27,5,51,81,0.9,1008,32,9,207,4
12/3/19,3,31,24,11.6,6,23,30,30,27,5,45,83,3.3,1008,31,10,226,4
12/4/19,0.49,30,24,7.4,6,24,30,30,26,6,67,87,14,1009,30,9,208,4
12/5/19,0.45,32,24,10.2,6,23,31,31,27,5,42,82,0.7,1010,32,10,207,4
12/6/19,6.75,32,24,10.2,6,24,31,31,27,5,41,81,0.6,1010,32,10,159,4
12/7/19,0.79,31,24,11.6,6,24,31,31,27,4,40,84,1.7,1009,31,10,195,4
12/8/19,0.56,30,23,6.1,6,23,30,30,26,5,82,86,11.1,1010,30,9,197,4
12/9/19,0.54,30,23,7.4,6,24,30,30,26,5,71,86,11,1010,30,8,204,4
12/10/19,0.54,29,24,8.8,6,24,30,30,26,5,68,89,18.5,1009,29,8,235,3
12/11/19,0.54,30,23,9.2,6,23,30,30,26,6,65,84,15,1009,30,8,193,4
12/12/19,0.59,30,24,9.2,6,24,30,30,26,5,77,87,17,1009,30,9,206,3
12/13/19,3.16,29,24,11.8,6,23,30,30,26,5,58,86,5.5,1010,29,9,182,4
12/14/19,1.92,30,22,10.5,6,22,29,29,25,6,60,84,5.8,1010,30,9,200,4
12/15/19,0.94,31,23,11.8,6,23,30,30,26,5,47,83,7,1009,31,8,202,4
12/16/19,3.86,30,23,10.5,6,23,30,30,26,6,62,85,6.6,1009,30,9,225,4
12/17/19,1.82,30,24,7.8,6,24,30,30,26,5,77,88,13.6,1009,30,8,199,4
12/18/19,1.06,31,23,9.2,6,23,30,30,26,6,75,82,8.6,1010,31,10,229,4
12/19/19,0.84,29,24,9.2,6,23,29,29,26,6,77,87,15.2,1010,29,9,228,4
12/20/19,0.98,30,23,11.8,6,23,29,29,26,5,49,84,3.1,1010,30,9,201,4
12/21/19,13.4,31,23,12.5,6,23,29,29,26,5,36,81,0.1,1009,31,10,219,4
12/22/19,2.81,31,24,10.5,6,23,30,30,27,5,63,81,1.7,1009,31,8,228,4
12/23/19,1.37,26,18,7.8,5,23,27,27,24,7,78,92,55.5,1010,26,8,216,5
12/24/19,1.12,31,20,12.5,6,23,29,29,26,5,48,81,5,1010,31,10,229,4
12/25/19,6.84,32,24,12.5,6,23,30,30,27,5,45,81,4.6,1009,32,10,220,4
12/26/19,2.19,30,24,11.8,6,24,30,30,27,6,57,86,9.6,1010,30,8,201,4
12/27/19,1.99,30,23,11.8,6,23,29,29,26,6,61,87,15.2,1010,30,8,203,4
12/28/19,6.33,31,23,11.8,6,24,30,30,27,5,58,85,7.7,1010,31,9,157,4
12/29/19,2.04,32,23,12.5,6,23,31,31,27,5,44,82,2,1010,32,9,171,4
12/30/19,1.3,32,24,10.5,6,24,31,31,27,6,58,83,10.8,1010,32,9,160,4
12/31/19,1.17,32,24,11.8,6,23,31,31,27,7,51,81,18.6,1010,32,9,157,5
1/1/20,1.12,31,24,10.5,6,24,31,31,27,7,62,84,9.3,1011,31,9,170,5
1/2/20,1.31,30,24,11.8,6,24,30,30,26,7,48,86,15,1011,30,9,235,5
1/3/20,5.77,29,24,7.8,6,24,29,29,26,6,73,90,11.1,1010,29,8,230,4
1/4/20,34,30,23,10.5,6,23,29,29,26,5,70,86,6.5,1009,30,9,247,4
1/5/20,7.63,27,24,7.8,6,24,28,28,25,5,74,93,13.3,1009,27,8,165,4
1/6/20,3.28,26,23,7.8,6,23,27,27,25,6,79,92,7.2,1010,26,8,145,5
1/7/20,2.78,30,23,10.3,6,23,29,29,26,5,64,84,3,1009,30,10,234,4
1/8/20,2.62,31,24,7.6,6,24,31,31,27,4,86,87,5,1009,31,10,253,3
1/9/20,4.46,29,24,6.1,6,24,30,30,26,5,77,90,6.6,1009,29,9,228,4
1/10/20,11.7,31,23,7.4,6,24,30,30,26,4,73,87,6.4,1008,31,9,236,3
1/11/20,10.1,30,24,6.1,6,24,30,30,26,7,75,89,12.7,1008,30,9,227,5
1/12/20,7.01,24,23,6.1,5,23,26,26,24,7,83,94,40.4,1008,24,8,220,6
1/13/20,4.11,28,23,6.1,6,23,28,28,25,4,77,90,8.9,1009,28,10,217,3
1/14/20,2.76,31,24,7.4,6,23,30,30,26,5,53,82,5.5,1009,31,9,227,4
1/15/20,6.76,30,23,7.4,6,24,30,30,26,5,62,88,14.1,1010,30,7,210,3
1/16/20,12.9,30,23,7.4,6,24,30,30,26,5,70,89,11,1010,30,8,236,3
1/17/20,4.89,31,24,8.8,6,24,30,30,27,4,48,85,3.5,1011,31,8,203,3
1/18/20,2.8,32,24,10.2,6,23,31,31,27,5,36,78,1.5,1011,32,10,196,4
1/19/20,2.1,32,24,10.2,6,23,31,31,27,5,36,81,0.8,1011,32,10,203,4
1/20/20,2.31,31,24,7.4,6,23,31,31,27,7,52,82,2.8,1011,31,8,94,5
1/21/20,1.68,32,23,11.6,7,21,30,30,27,11,6,70,0,1012,32,10,101,8
1/22/20,1.47,31,24,8.8,6,22,30,30,27,9,38,77,2.2,1012,31,10,100,7
1/23/20,1.38,31,24,7.4,6,23,30,30,27,7,65,81,6.7,1011,31,10,87,5
1/24/20,1.29,32,24,8.8,6,23,31,31,27,7,50,81,8.4,1010,32,9,153,5
1/25/20,1.21,31,24,8.8,6,23,30,30,27,5,64,82,8.6,1010,31,9,197,4
1/26/20,1.14,33,23,8.8,6,23,31,31,27,5,53,80,3.5,1010,33,9,226,4
1/27/20,1.06,32,23,10.2,6,23,31,31,27,5,37,83,2.8,1010,32,10,192,4
1/28/20,1.01,30,24,8.8,6,24,31,31,27,6,55,88,12.8,1010,30,7,221,4
1/29/20,0.94,30,24,7.4,6,24,31,31,27,6,60,88,14.1,1010,30,6,236,4
1/30/20,0.89,32,23,8.8,6,23,30,30,27,6,51,81,4.7,1010,32,10,240,4
1/31/20,0.83,30,23,6.1,6,23,29,29,25,8,81,89,26.8,1011,30,8,227,5
2/1/20,1.04,31,23,10.2,6,22,29,29,26,5,41,78,0.2,1011,31,9,222,4
2/2/20,0.81,31,24,10.2,6,22,29,29,26,6,42,81,3.7,1012,31,10,157,5
2/3/20,0.74,31,23,8.8,6,22,30,30,26,6,53,77,3.5,1011,31,10,201,4
2/4/20,0.73,30,24,7.4,6,24,30,30,26,6,67,86,16,1010,30,9,228,4
2/5/20,0.71,29,24,6.1,6,24,30,30,26,6,74,91,19.5,1009,29,8,225,4
2/6/20,1.85,29,24,6.1,6,24,30,30,26,5,77,91,11.7,1009,29,10,220,4
2/7/20,0.89,31,23,8.8,6,23,30,30,26,5,42,85,1.6,1010,31,9,211,4
2/8/20,0.68,32,24,10.2,6,21,30,30,27,6,32,71,0.3,1010,32,10,200,4
2/9/20,0.68,30,24,8.8,6,23,29,29,26,4,51,81,7.3,1011,30,9,227,4
2/10/20,0.67,29,23,7.4,6,23,29,29,26,5,65,85,13.7,1012,29,9,215,3
2/11/20,0.8,32,21,10.2,6,22,30,30,26,5,35,79,0.3,1012,32,10,122,5
2/12/20,0.69,31,24,10.2,6,22,30,30,27,7,34,78,4.1,1012,31,10,164,5
2/13/20,0.65,31,24,10.2,6,23,30,30,27,7,44,80,0.7,1012,31,10,165,6
2/14/20,0.65,32,24,8.8,6,23,31,31,27,6,37,79,2.9,1011,32,10,169,5
2/15/20,0.62,32,24,8.8,6,23,31,31,27,6,45,79,2.4,1011,32,10,167,5
2/16/20,0.6,32,24,7.4,6,23,30,30,27,6,66,83,13.9,1011,32,9,228,4
2/17/20,0.6,31,24,7.4,6,24,31,31,27,6,63,86,17.1,1011,31,9,187,4
2/18/20,0.6,25,23,6.1,5,23,27,27,24,7,70,94,41.5,1012,25,6,232,4
2/19/20,0.78,29,23,10.2,6,23,29,29,26,5,55,85,6.4,1011,29,9,229,4
2/20/20,0.9,29,23,6.1,6,23,29,29,26,7,77,87,17.7,1011,29,8,164,5
2/21/20,0.61,31,24,7.4,6,22,30,30,27,8,62,77,4.3,1012,31,10,91,6
2/22/20,0.59,30,23,8.8,6,22,29,29,26,8,62,83,10.9,1013,30,9,159,5
2/23/20,0.59,30,24,7.4,6,23,30,30,26,7,61,85,13.6,1012,30,8,157,5
2/24/20,0.58,31,24,7.4,6,23,31,31,27,7,59,81,3.9,1010,31,10,87,5
2/25/20,0.56,33,24,10.2,6,22,31,31,27,7,33,75,1.3,1010,33,10,172,5
2/26/20,0.54,31,24,10.2,6,24,31,31,27,5,50,86,13.1,1010,31,8,235,4
2/27/20,0.54,31,24,8.8,6,24,31,31,27,6,51,87,13.3,1009,31,9,192,5
2/28/20,0.51,32,25,6,6,24,31,31,27,6,75,83,5,1008,32,9,172,5
2/29/20,0.56,31,25,7.4,6,24,31,31,27,6,63,86,7.2,1008,31,9,197,5
3/1/20,0.53,32,24,10.2,6,23,31,31,27,7,35,81,1.5,1008,32,10,148,6
3/2/20,2.13,31,25,7.4,6,24,31,31,27,6,60,86,18.6,1009,31,9,197,4
3/3/20,0.79,30,24,6,6,24,30,30,26,8,78,88,13.8,1009,30,7,101,6
3/4/20,0.56,30,24,6,6,23,30,30,26,5,71,85,16.2,1009,30,8,203,3
3/5/20,0.54,28,23,7.4,6,23,28,28,25,2,80,92,27.9,1010,28,7,256,2
3/6/20,0.65,24,23,6,5,23,26,26,23,8,79,95,67.8,1011,24,8,232,5
3/7/20,0.9,30,20,10.2,6,22,29,29,26,5,47,80,1.6,1011,30,10,230,4
3/8/20,0.61,32,24,8.8,6,23,30,30,27,5,51,78,3.4,1010,32,10,215,4
3/9/20,0.78,32,24,8.8,6,23,31,31,27,5,48,79,3.4,1009,32,10,204,4
3/10/20,0.72,31,25,6,6,24,31,31,27,5,76,86,11.9,1010,31,9,231,3
3/11/20,0.64,32,25,7.4,6,24,32,32,27,7,63,85,7.9,1011,32,9,167,5
3/12/20,0.86,32,24,6,6,24,31,31,27,7,71,84,16.5,1011,32,9,164,5
3/13/20,0.72,31,24,7.4,6,23,30,30,26,6,57,83,11.9,1012,31,9,230,4
3/14/20,0.64,29,24,7.4,6,24,29,29,25,8,74,90,23,1011,29,8,221,5
3/15/20,1.85,28,24,6,6,23,29,29,25,6,72,89,18.4,1011,28,8,219,4
3/16/20,3.15,30,24,7.4,6,24,30,30,26,6,52,86,9.6,1011,30,9,202,5
3/17/20,6.55,32,23,8.8,6,23,30,30,27,6,47,80,2.9,1012,32,10,171,5
3/18/20,5.56,31,23,7.4,6,23,30,30,27,7,48,81,8.8,1011,31,9,160,5
3/19/20,2.92,31,24,7.4,6,24,30,30,27,5,71,83,10.4,1011,31,9,197,4
3/20/20,1.38,31,23,6,6,23,30,30,26,6,83,85,13.9,1010,31,9,161,4
3/21/20,1.01,26,23,6,5,23,27,27,24,4,78,93,8.6,1011,26,9,183,3
3/22/20,0.96,29,23,6,6,24,29,29,25,5,71,89,12.9,1011,29,7,223,4
3/23/20,0.92,30,24,7.4,6,24,30,30,26,5,58,87,10.8,1010,30,9,220,4
3/24/20,0.89,31,23,7.4,6,23,30,30,26,6,66,82,5.1,1010,31,10,205,4
3/25/20,1.93,32,23,8.8,6,23,30,30,27,5,46,81,4,1009,32,10,214,4
3/26/20,1.01,32,24,8.8,6,23,31,31,27,6,56,81,4.3,1009,32,10,206,4
3/27/20,7.64,32,25,8.8,6,24,31,31,27,6,37,83,7.6,1009,32,9,203,5
3/28/20,4.45,31,24,7.4,6,24,31,31,27,6,68,85,9,1009,31,8,206,4
3/29/20,5.28,30,23,6,6,23,30,30,26,6,70,86,15.4,1009,30,9,241,4
3/30/20,2.36,31,23,7.4,6,23,30,30,27,6,51,82,8.6,1009,31,9,210,4
3/31/20,1.63,31,24,8.8,6,23,30,30,27,6,55,80,6.5,1010,31,10,211,5
4/1/20,1.46,29,23,7.4,6,23,29,29,26,7,72,88,14.2,1010,29,9,209,4
4/2/20,1.22,31,24,7.4,6,24,30,30,27,5,65,85,13.6,1010,31,9,200,4
4/3/20,1.15,31,24,7.4,6,24,31,31,27,6,50,86,6.9,1010,31,10,201,5
4/4/20,1.09,32,24,8.8,6,24,31,31,27,6,60,82,7.8,1010,32,9,153,5
4/5/20,1.05,32,24,7.4,6,24,31,31,27,6,62,84,13.1,1010,32,9,230,5
4/6/20,1.1,31,24,10.3,6,24,31,31,27,7,63,87,26.6,1010,31,8,222,4
4/7/20,1.01,29,24,7.5,6,24,29,29,26,6,72,89,24.5,1010,29,8,213,4
4/8/20,0.95,30,24,10.3,6,23,29,29,26,8,61,85,15.7,1011,30,9,212,5
4/9/20,0.93,28,24,8.9,6,23,28,28,25,7,75,89,23.7,1012,28,9,204,4
4/10/20,0.84,31,24,10.5,6,24,31,31,27,6,53,86,7.9,1012,31,8,200,4
4/11/20,0.81,31,24,11.8,6,24,30,30,27,6,63,86,15.2,1011,31,8,226,4
4/12/20,0.77,31,24,12.4,6,23,30,30,27,6,32,80,0.2,1011,31,7,203,5
4/13/20,0.72,32,24,11.8,6,22,31,31,28,6,36,75,0.4,1011,32,10,208,5
4/14/20,2.51,31,24,10.5,6,24,31,31,27,6,71,84,15.1,1012,31,9,219,4
4/15/20,0.72,32,23,10.5,6,23,30,30,26,7,66,85,33.5,1012,32,9,195,5
4/16/20,0.69,31,25,10.5,6,24,31,31,27,5,67,84,13,1011,31,9,158,4
4/17/20,0.66,32,25,11.8,6,24,32,32,28,6,56,82,5.1,1011,32,10,169,5
4/18/20,0.64,32,24,11.8,6,24,32,32,28,5,34,80,1.7,1011,32,10,179,4
4/19/20,0.62,32,24,11.8,6,24,31,31,27,5,54,82,12.8,1011,32,9,189,4
4/20/20,0.6,31,24,7.8,6,24,31,31,27,6,82,87,15,1011,31,9,203,4
4/21/20,0.59,32,24,11.8,6,24,31,31,27,5,56,84,7.3,1010,32,9,203,4
4/22/20,0.55,31,25,11.8,6,24,31,31,27,6,49,85,23.1,1010,31,8,195,4
4/23/20,0.54,31,24,10.5,6,24,31,31,27,5,67,86,15.1,1010,31,9,194,4
4/24/20,0.54,32,24,11.8,6,24,31,31,27,6,57,84,18.3,1009,32,9,225,4
4/25/20,0.5,31,24,10.5,6,24,31,31,27,6,66,88,21.5,1009,31,7,218,4
4/26/20,0.49,30,24,7.8,6,24,30,30,26,7,75,90,31.8,1010,30,8,218,4
4/27/20,0.49,30,21,9.1,6,24,30,30,26,5,70,89,17.8,1010,30,8,227,3
4/28/20,0.48,31,24,9.1,6,24,31,31,27,5,74,87,16.4,1010,31,7,213,3
4/29/20,0.45,26,24,6,5,24,27,27,25,5,75,94,10.2,1011,26,6,210,4
4/30/20,0.44,30,24,7.4,6,24,30,30,27,5,79,87,7.9,1010,30,9,214,4
5/1/20,0.44,31,24,8.8,6,24,31,31,27,5,62,86,10.2,1010,31,9,197,4
5/2/20,0.42,31,24,8.8,6,25,31,31,27,5,68,88,18,1008,31,9,206,4
5/3/20,0.4,30,24,8.8,6,24,30,30,26,8,65,90,22.2,1010,30,8,216,5
5/4/20,0.4,31,21,7.4,6,23,30,30,26,6,79,82,4.7,1010,31,8,175,5
5/5/20,0.4,32,25,10.2,6,24,32,32,28,5,55,82,4.6,1010,32,9,158,4
5/6/20,0.4,32,25,6,6,25,33,33,28,5,79,86,12.7,1010,32,8,205,4
5/7/20,0.41,32,25,8.8,6,25,32,32,28,5,55,86,10.2,1010,32,9,197,4
5/8/20,0.4,32,25,10.2,6,25,32,32,28,5,39,85,7.2,1009,32,9,155,4
5/9/20,0.4,32,25,8.8,6,24,32,32,27,7,58,84,23.2,1009,32,8,213,5
5/10/20,0.39,31,25,8.8,6,24,31,31,27,6,63,85,12.8,1010,31,9,210,4
5/11/20,0.37,31,25,6,6,24,32,32,27,6,78,86,11.4,1010,31,9,200,4
5/12/20,0.37,32,25,8.8,6,25,32,32,27,6,63,87,14.1,1010,32,8,195,4
5/13/20,0.37,32,24,8.8,6,24,32,32,27,6,69,85,12.3,1010,32,9,158,4
5/14/20,0.37,32,25,10.2,6,24,32,32,28,5,40,83,6.9,1009,32,9,193,4
5/15/20,0.37,33,24,10.2,6,24,32,32,28,5,54,84,3.3,1008,33,9,194,4
5/16/20,0.37,32,25,10.2,6,25,32,32,28,5,63,85,3.5,1008,32,8,157,4
5/17/20,0.37,32,25,10.2,6,24,32,32,28,5,58,84,7.1,1007,32,9,168,4
5/18/20,0.37,30,24,6,6,25,31,31,27,6,79,91,31.4,1008,30,8,221,4
5/19/20,0.37,29,24,6,6,24,30,30,26,5,70,89,12.4,1009,29,9,154,4
5/20/20,0.37,30,25,7.4,6,24,31,31,27,6,74,88,8.7,1009,30,9,163,4
5/21/20,0.37,31,24,8.8,6,24,31,31,27,5,53,84,12,1009,31,9,194,4
5/22/20,0.37,25,19,6,5,24,27,27,24,5,84,95,21.3,1011,25,7,166,4
5/23/20,0.4,31,24,10.2,6,24,30,30,27,7,70,85,14.8,1011,31,9,219,5
5/24/20,0.39,31,25,6,6,24,31,31,27,5,71,86,17.7,1012,31,9,216,3
5/25/20,0.38,30,25,10.2,6,24,30,30,27,6,64,86,11.9,1013,30,10,206,4
5/26/20,0.39,32,24,10.2,6,23,31,31,27,7,59,81,1.6,1012,32,10,105,6
5/27/20,0.37,31,25,6,6,25,32,32,27,5,75,86,22.1,1011,31,8,201,3
5/28/20,0.37,31,24,6,6,25,31,31,27,7,75,88,40.3,1012,31,7,210,4
5/29/20,0.37,30,24,7.4,6,24,30,30,26,5,65,87,9.9,1013,30,9,196,4
5/30/20,0.37,31,24,8.8,6,24,31,31,27,6,68,83,3.4,1012,31,10,161,5
5/31/20,0.37,32,24,8.8,6,24,31,31,27,6,71,83,14.3,1012,32,9,202,4
6/1/20,0.37,32,24,10.2,6,24,31,31,27,6,57,83,11.7,1011,32,9,198,4
6/2/20,0.37,31,24,8.8,6,24,30,30,27,7,67,86,23.3,1011,31,8,198,5
6/3/20,0.37,29,24,9.1,6,23,29,29,26,7,67,86,23.6,1011,29,8,89,4
6/4/20,0.37,32,23,11.8,6,23,30,30,27,5,63,80,3.2,1011,32,10,164,4
6/5/20,0.37,32,24,11.8,6,23,30,30,27,5,40,81,4.8,1010,32,9,196,5
6/6/20,0.37,29,24,7.8,6,24,30,30,26,6,76,89,38.7,1010,29,7,195,4
6/7/20,0.37,29,24,11.8,6,24,29,29,26,6,62,90,30.7,1010,29,8,221,4
6/8/20,0.36,29,24,9.1,6,24,29,29,26,5,74,87,7.9,1010,29,9,199,4
6/9/20,0.36,32,24,7.8,6,24,31,31,27,6,74,85,7.9,1011,32,9,220,4
6/10/20,0.36,30,24,10.5,6,24,30,30,26,6,63,88,11.7,1011,30,9,192,4
6/11/20,0.34,32,24,12.4,6,24,31,31,27,5,56,84,2.2,1009,32,10,166,4
6/12/20,0.34,30,25,10.5,6,24,30,30,27,4,58,87,6.9,1009,30,10,197,3
6/13/20,0.34,30,24,8.9,6,23,30,30,27,6,70,83,3,1009,30,10,94,5
6/14/20,0.34,31,24,8.9,6,24,30,30,27,6,71,84,10.9,1010,31,9,170,4
6/15/20,0.34,29,24,7.5,6,24,30,30,26,5,77,89,23.6,1011,29,9,185,3
6/16/20,0.44,29,24,7.5,6,24,30,30,26,6,75,89,26.5,1010,29,8,164,4
6/17/20,0.42,31,24,7.4,6,24,30,30,27,5,64,85,9,1010,31,9,195,4
6/18/20,0.43,31,24,6,6,24,30,30,26,8,74,86,13.2,1010,31,9,98,6
6/19/20,0.4,31,24,6,6,24,30,30,26,6,75,88,27,1010,31,7,183,4
6/20/20,0.4,31,24,7.4,6,24,31,31,27,5,73,85,6.7,1009,31,10,161,4
6/21/20,0.4,31,24,10.2,6,24,30,30,26,5,52,86,4.1,1008,31,8,156,4
6/22/20,0.45,32,24,10.2,6,23,30,30,27,5,56,80,2.6,1008,32,10,159,4
6/23/20,0.37,31,24,7.4,6,24,30,30,27,6,64,86,10.4,1009,31,7,203,4
6/24/20,0.38,31,24,7.4,6,24,30,30,27,5,63,84,7.5,1009,31,9,204,4
6/25/20,0.37,30,24,8.8,6,23,29,29,26,6,65,87,31.4,1009,30,9,194,5
6/26/20,0.37,29,24,8.8,6,24,29,29,26,6,58,89,28.1,1009,29,7,157,4
6/27/20,0.37,26,24,6,6,24,28,28,25,4,90,96,20.7,1011,26,8,221,3
6/28/20,0.36,25,23,6,5,23,27,27,24,3,88,97,31.2,1011,25,7,247,2
6/29/20,0.36,28,23,10.2,6,23,28,28,25,6,71,91,19.4,1011,28,8,204,4
6/30/20,0.35,31,23,8.8,6,23,29,29,26,6,52,82,1.1,1010,31,9,163,5
7/1/20,0.35,31,23,8.8,6,23,30,30,26,5,50,85,3.8,1010,31,9,200,4
7/2/20,0.34,31,24,7.4,6,23,30,30,26,5,62,85,12.9,1009,31,9,195,4
7/3/20,0.34,29,24,7.4,6,23,29,29,26,5,68,88,14.6,1010,29,8,199,4
7/4/20,2.04,31,21,8.8,6,23,29,29,26,7,71,84,14.7,1010,31,9,169,5
7/5/20,0.4,29,20,7.4,6,24,29,29,25,5,72,89,19.3,1010,29,8,198,4
7/6/20,0.37,31,23,8.8,6,23,30,30,26,6,57,83,7.5,1009,31,9,164,4
7/7/20,0.37,30,24,6,6,24,29,29,26,6,74,87,19.2,1010,30,8,203,4
7/8/20,0.37,30,23,7.4,6,23,29,29,26,6,66,85,10.2,1009,30,9,202,4
7/9/20,0.37,31,23,8.8,6,24,29,29,26,6,63,87,13,1008,31,8,172,4
7/10/20,0.37,30,23,8.8,6,23,29,29,26,5,57,85,4.1,1009,30,9,201,4
7/11/20,0.37,30,24,10.2,6,23,29,29,26,5,59,86,12.5,1009,30,9,196,4
7/12/20,0.37,29,24,8.8,6,24,29,29,26,5,60,91,18.2,1010,29,8,186,3
7/13/20,0.37,28,23,6,6,24,29,29,25,6,72,92,28.1,1010,28,8,204,3
7/14/20,0.74,28,23,6,6,23,29,29,25,5,79,88,4,1010,28,10,133,4
7/15/20,0.39,31,23,8.8,6,23,29,29,26,5,45,84,10.6,1009,31,9,195,4
7/16/20,0.36,26,24,6,5,23,27,27,24,4,68,94,8.2,1009,26,8,104,3
7/17/20,0.35,30,23,8.8,6,23,29,29,26,4,57,88,6.5,1009,30,8,198,3
7/18/20,0.33,30,23,7.4,6,23,30,30,26,5,58,86,10.1,1009,30,8,159,4
7/19/20,0.33,31,24,7.4,6,24,30,30,26,5,59,86,5.9,1009,31,10,195,4
7/20/20,0.33,31,24,7.4,6,24,30,30,27,5,75,86,14.6,1009,31,8,167,4
7/21/20,0.33,32,24,7.4,6,23,31,31,27,5,71,83,3.2,1009,32,9,152,4
7/22/20,0.33,31,24,8.8,6,24,30,30,27,5,69,84,10,1009,31,9,193,4
7/23/20,0.33,28,24,6,6,24,29,29,26,5,68,89,9.5,1009,28,9,94,4
7/24/20,0.33,31,23,10.2,6,23,30,30,26,5,61,85,6.1,1009,31,10,200,4
7/25/20,0.32,31,23,8.8,6,23,29,29,26,5,50,83,5.7,1010,31,9,198,4
7/26/20,0.33,28,23,7.4,6,23,28,28,25,7,72,88,8.6,1010,28,9,105,5
7/27/20,0.33,30,24,10.2,6,23,29,29,26,5,58,84,2.3,1009,30,9,179,4
7/28/20,0.33,31,24,8.8,6,23,30,30,26,5,49,84,2.7,1008,31,8,193,4
7/29/20,0.33,31,23,10.2,6,23,29,29,26,6,40,84,1.8,1009,31,10,193,5
7/30/20,0.52,30,23,7.4,6,23,29,29,26,5,55,85,9.7,1009,30,10,197,4
7/31/20,0.37,27,24,6,6,24,28,28,25,3,69,94,10.6,1010,27,10,178,3
8/1/20,0.34,29,23,6,6,24,29,29,25,5,75,91,9.9,1009,29,6,232,3
8/2/20,0.33,28,23,6,6,23,28,28,25,4,68,90,5.4,1010,28,7,142,3
8/3/20,0.33,29,24,6,6,24,29,29,26,4,77,88,11.8,1010,29,9,181,3
8/4/20,0.33,30,24,6,6,23,29,29,26,6,78,85,12.9,1009,30,9,209,4
8/5/20,0.33,30,23,8.8,6,22,29,29,26,6,68,80,2.8,1009,30,9,221,5
8/6/20,0.32,31,24,6,6,23,30,30,26,5,63,84,6.9,1009,31,10,197,4
8/7/20,0.33,30,24,6,6,24,30,30,26,6,79,87,13.3,1009,30,9,191,5
8/8/20,0.33,31,24,6,6,24,31,31,27,5,68,87,6.2,1010,31,8,163,4
8/9/20,0.94,31,25,7.4,6,24,31,31,27,6,67,85,7.8,1010,31,7,123,5
8/10/20,0.4,30,24,6,6,23,29,29,26,9,73,84,4.5,1012,30,8,110,7
8/11/20,0.37,31,24,7.4,6,23,31,31,27,6,50,82,9.6,1011,31,9,159,4
8/12/20,0.36,30,24,6,6,23,29,29,26,5,83,86,19.8,1012,30,8,234,4
8/13/20,0.36,31,23,6,6,23,30,30,26,7,77,84,18.8,1011,31,8,175,4
8/14/20,0.34,32,24,8.8,6,24,30,30,27,5,60,85,5.4,1010,32,8,201,4
8/15/20,0.33,31,23,7.4,6,23,30,30,26,5,63,85,11.9,1010,31,9,197,4
8/16/20,0.33,31,23,7.4,6,23,29,29,26,7,64,86,18.1,1010,31,8,175,4
8/17/20,0.33,32,24,8.8,6,23,30,30,27,6,70,82,6.5,1010,32,9,157,5
8/18/20,0.33,32,23,10.2,6,21,29,29,26,6,45,75,1,1009,32,10,204,5
